REGION,YEAR,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,TIMESLICE,STORAGE,SEASON,DAYTYPE,DAILYTIMEBRACKET,AvailabilityFactor,CapacityFactor,CapacityToActivityUnit,CapitalCost,CapitalCostStorage,Conversionld,Conversionlh,Conversionls,DaySplit,EmissionActivityRatio,FixedCost,InputActivityRatio,OperationalLife,OperationalLifeStorage,OutputActivityRatio,ReserveMargin,ReserveMarginTagFuel,ReserveMarginTagTechnology,ResidualCapacity,ResidualStorageCapacity,SpecifiedAnnualDemand,SpecifiedDemandProfile,StorageLevelStart,TechnologyFromStorage,TechnologyToStorage,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,VariableCost,YearSplit
GLOBAL,2037.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,94.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,92.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,91.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,88.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,87.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,86.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,85.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,83.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,82.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,81.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,80.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWOFINDWE,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,182.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,182.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,182.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,179.52,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,176.64,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,173.76,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,170.88,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,165.44,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,162.88,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,160.32,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,157.76,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,155.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,152.96,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,150.72,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,148.48,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,146.24,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,142.08,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,140.16,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,138.24,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,136.32,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,134.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,133.12,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,131.84,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,130.56,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,129.28,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWOFLKAXX,,,,,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,218.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,214.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,210.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,207.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,203.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,196.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,193.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,190.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,187.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,181.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,179.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,176.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,174.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,169.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,167.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,164.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,162.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWOFMDVXX,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,34.88,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,34.56,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,34.24,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,33.92,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,33.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,33.28,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.96,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.64,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.32,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,31.68,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,31.36,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,31.04,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.72,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWONBGDXX,,,,,,,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,23.65,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,22.88,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,22.66,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,22.44,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,22.22,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,21.56,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,21.12,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,20.68,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,20.24,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,19.58,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,19.36,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,19.14,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.92,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.48,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.26,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.04,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,17.82,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,17.82,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.04,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.26,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.48,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWONBTNXX,,,,,,,,,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWONINDEA,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2050.0,PWRWONINDNE,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2023.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2024.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2025.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2026.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2027.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2028.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2029.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2030.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2031.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2032.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2033.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2034.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2035.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2036.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2037.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2038.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2039.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2040.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2041.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,
GLOBAL,2042.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,,,,
GLOBAL,2043.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,
GLOBAL,2044.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,
GLOBAL,2045.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2046.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2047.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2048.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
GLOBAL,2049.0,PWRWONINDNO,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,
