REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
GLOBAL,PWRPETNPLXX,CO2NPL,2040,0.3233176843665239
GLOBAL,PWRPETNPLXX,CO2NPL,2041,0.3166045591232445
GLOBAL,PWRPETNPLXX,CO2NPL,2042,0.3355906486174095
GLOBAL,PWRPETNPLXX,CO2NPL,2043,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2044,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2045,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2046,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2047,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2048,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2049,0.2566291258303621
GLOBAL,PWRPETNPLXX,CO2NPL,2050,0.2566291258303621
GLOBAL,PWRWASINDEA,CO2IND,2024,0.0011088079776115198
GLOBAL,PWRWASINDEA,CO2IND,2025,0.00221761595522304
GLOBAL,PWRWASINDEA,CO2IND,2026,0.0033264239328345577
GLOBAL,PWRWASINDEA,CO2IND,2027,0.00471243390484896
GLOBAL,PWRWASINDEA,CO2IND,2028,0.006098443876863357
GLOBAL,PWRWASINDEA,CO2IND,2029,0.00776165584328064
GLOBAL,PWRWASINDEA,CO2IND,2030,0.00887046382089216
GLOBAL,PWRWASINDEA,CO2IND,2031,0.00997927179850368
GLOBAL,PWRWASINDEA,CO2IND,2032,0.011365281770518083
GLOBAL,PWRWASINDEA,CO2IND,2033,0.012751291742532476
GLOBAL,PWRWASINDEA,CO2IND,2034,0.014137301714546881
GLOBAL,PWRWASINDEA,CO2IND,2035,0.015523311686561283
GLOBAL,PWRWASINDEA,CO2IND,2036,0.016909321658575685
GLOBAL,PWRWASINDEA,CO2IND,2037,0.018572533624992966
GLOBAL,PWRWASINDEA,CO2IND,2038,0.020235745591410243
GLOBAL,PWRWASINDEA,CO2IND,2039,0.021898957557827524
GLOBAL,PWRWASINDEA,CO2IND,2040,0.0235621695242448
GLOBAL,PWRWASINDEA,CO2IND,2041,0.025225381490662082
GLOBAL,PWRWASINDEA,CO2IND,2042,0.027165795451482237
GLOBAL,PWRWASINDEA,CO2IND,2043,0.029106209412302405
GLOBAL,PWRWASINDEA,CO2IND,2044,0.03132382536752543
GLOBAL,PWRWASINDEA,CO2IND,2045,0.03354144132274848
GLOBAL,PWRWASINDEA,CO2IND,2046,0.03575905727797151
GLOBAL,PWRWASINDEA,CO2IND,2047,0.03825387522759745
GLOBAL,PWRWASINDEA,CO2IND,2048,0.040748693177223363
GLOBAL,PWRWASINDEA,CO2IND,2049,0.04241190514364064
GLOBAL,PWRWASINDEA,CO2IND,2050,0.04407511711005793
GLOBAL,PWRWASINDNO,CO2IND,2024,0.040748693177223363
GLOBAL,PWRWASINDNO,CO2IND,2025,0.08371500230966976
GLOBAL,PWRWASINDNO,CO2IND,2026,0.12973053338054785
GLOBAL,PWRWASINDNO,CO2IND,2027,0.17879528638985764
GLOBAL,PWRWASINDNO,CO2IND,2028,0.23035485734879324
GLOBAL,PWRWASINDNO,CO2IND,2029,0.2905076901342183
GLOBAL,PWRWASINDNO,CO2IND,2030,0.33624601921069336
GLOBAL,PWRWASINDNO,CO2IND,2031,0.38253875227597445
GLOBAL,PWRWASINDNO,CO2IND,2032,0.43687034317893886
GLOBAL,PWRWASINDNO,CO2IND,2033,0.49120193408190344
GLOBAL,PWRWASINDNO,CO2IND,2034,0.5455335249848678
GLOBAL,PWRWASINDNO,CO2IND,2035,0.5998651158878324
GLOBAL,PWRWASINDNO,CO2IND,2036,0.6541967067907968
GLOBAL,PWRWASINDNO,CO2IND,2037,0.7132407315986103
GLOBAL,PWRWASINDNO,CO2IND,2038,0.7722847564064235
GLOBAL,PWRWASINDNO,CO2IND,2039,0.8313287812142371
GLOBAL,PWRWASINDNO,CO2IND,2040,0.8876007860780217
GLOBAL,PWRWASINDNO,CO2IND,2041,0.9466448108858352
GLOBAL,PWRWASINDNO,CO2IND,2042,1.0128960875481237
GLOBAL,PWRWASINDNO,CO2IND,2043,1.0819193841544406
GLOBAL,PWRWASINDNO,CO2IND,2044,1.152883094721578
GLOBAL,PWRWASINDNO,CO2IND,2045,1.2252328152607295
GLOBAL,PWRWASINDNO,CO2IND,2046,1.302572171699133
GLOBAL,PWRWASINDNO,CO2IND,2047,1.383237952070371
GLOBAL,PWRWASINDNO,CO2IND,2048,1.4669529543800408
GLOBAL,PWRWASINDNO,CO2IND,2049,1.5135228894397248
GLOBAL,PWRWASINDNO,CO2IND,2050,1.5612016324770204
GLOBAL,PWRWASINDSO,CO2IND,2024,0.03160102736192833
GLOBAL,PWRWASINDSO,CO2IND,2025,0.06514246868467681
GLOBAL,PWRWASINDSO,CO2IND,2026,0.10201033394025984
GLOBAL,PWRWASINDSO,CO2IND,2027,0.13943260318464862
GLOBAL,PWRWASINDSO,CO2IND,2028,0.17824088240105188
GLOBAL,PWRWASINDSO,CO2IND,2029,0.2234248074887213
GLOBAL,PWRWASINDSO,CO2IND,2030,0.25835225878348417
GLOBAL,PWRWASINDSO,CO2IND,2031,0.2924481040950384
GLOBAL,PWRWASINDSO,CO2IND,2032,0.33319679727226176
GLOBAL,PWRWASINDSO,CO2IND,2033,0.3739454904494851
GLOBAL,PWRWASINDSO,CO2IND,2034,0.41469418362670846
GLOBAL,PWRWASINDSO,CO2IND,2035,0.4554428768039319
GLOBAL,PWRWASINDSO,CO2IND,2036,0.4961915699811551
GLOBAL,PWRWASINDSO,CO2IND,2037,0.5399894850968102
GLOBAL,PWRWASINDSO,CO2IND,2038,0.5837874002124652
GLOBAL,PWRWASINDSO,CO2IND,2039,0.6275853153281203
GLOBAL,PWRWASINDSO,CO2IND,2040,0.6702744224661636
GLOBAL,PWRWASINDSO,CO2IND,2041,0.713795135587416
GLOBAL,PWRWASINDSO,CO2IND,2042,0.7625826866023231
GLOBAL,PWRWASINDSO,CO2IND,2043,0.81331065157805
GLOBAL,PWRWASINDSO,CO2IND,2044,0.865979030514597
GLOBAL,PWRWASINDSO,CO2IND,2045,0.9208650254063672
GLOBAL,PWRWASINDSO,CO2IND,2046,0.9776914342589575
GLOBAL,PWRWASINDSO,CO2IND,2047,1.036735459066771
GLOBAL,PWRWASINDSO,CO2IND,2048,1.0982743018242103
GLOBAL,PWRWASINDSO,CO2IND,2049,1.1304297331749449
GLOBAL,PWRWASINDSO,CO2IND,2050,1.163139568514485
GLOBAL,PWRWASINDWE,CO2IND,2024,0.020235745591410243
GLOBAL,PWRWASINDWE,CO2IND,2025,0.04213470314923776
GLOBAL,PWRWASINDWE,CO2IND,2026,0.06680568065109409
GLOBAL,PWRWASINDWE,CO2IND,2027,0.09064505216974175
GLOBAL,PWRWASINDWE,CO2IND,2028,0.11531602967159811
GLOBAL,PWRWASINDWE,CO2IND,2029,0.14580824905591488
GLOBAL,PWRWASINDWE,CO2IND,2030,0.16327197470329632
GLOBAL,PWRWASINDWE,CO2IND,2031,0.17990409436746913
GLOBAL,PWRWASINDWE,CO2IND,2032,0.20512947585813118
GLOBAL,PWRWASINDWE,CO2IND,2033,0.23035485734879327
GLOBAL,PWRWASINDWE,CO2IND,2034,0.2555802388394554
GLOBAL,PWRWASINDWE,CO2IND,2035,0.2808056203301175
GLOBAL,PWRWASINDWE,CO2IND,2036,0.30603100182077964
GLOBAL,PWRWASINDWE,CO2IND,2037,0.3337512012610676
GLOBAL,PWRWASINDWE,CO2IND,2038,0.3614714007013556
GLOBAL,PWRWASINDWE,CO2IND,2039,0.3891916001416436
GLOBAL,PWRWASINDWE,CO2IND,2040,0.41691179958193164
GLOBAL,PWRWASINDWE,CO2IND,2041,0.4446319990222196
GLOBAL,PWRWASINDWE,CO2IND,2042,0.4759558243897451
GLOBAL,PWRWASINDWE,CO2IND,2043,0.5083884577348821
GLOBAL,PWRWASINDWE,CO2IND,2044,0.5422071010520333
GLOBAL,PWRWASINDWE,CO2IND,2045,0.5774117543411992
GLOBAL,PWRWASINDWE,CO2IND,2046,0.6140024176023794
GLOBAL,PWRWASINDWE,CO2IND,2047,0.6519790908355739
GLOBAL,PWRWASINDWE,CO2IND,2048,0.6913417740407829
GLOBAL,PWRWASINDWE,CO2IND,2049,0.712131923620999
GLOBAL,PWRWASINDWE,CO2IND,2050,0.7329220732012148
GLOBAL,PWRWASLKAXX,CO2LKA,2024,0.0022176159552230387
GLOBAL,PWRWASLKAXX,CO2LKA,2025,0.0038808279216403186
GLOBAL,PWRWASLKAXX,CO2LKA,2026,0.005544039888057598
GLOBAL,PWRWASLKAXX,CO2LKA,2027,0.007207251854474881
GLOBAL,PWRWASLKAXX,CO2LKA,2028,0.00914766581529504
GLOBAL,PWRWASLKAXX,CO2LKA,2029,0.011088079776115199
GLOBAL,PWRWASLKAXX,CO2LKA,2030,0.013305695731338238
GLOBAL,PWRWASLKAXX,CO2LKA,2031,0.0152461096921584
GLOBAL,PWRWASLKAXX,CO2LKA,2032,0.017463725647381436
GLOBAL,PWRWASLKAXX,CO2LKA,2033,0.019681341602604475
GLOBAL,PWRWASLKAXX,CO2LKA,2034,0.021898957557827517
GLOBAL,PWRWASLKAXX,CO2LKA,2035,0.02439377550745344
GLOBAL,PWRWASLKAXX,CO2LKA,2036,0.026888593457079356
GLOBAL,PWRWASLKAXX,CO2LKA,2037,0.02966061340110816
GLOBAL,PWRWASLKAXX,CO2LKA,2038,0.03270983533953985
GLOBAL,PWRWASLKAXX,CO2LKA,2039,0.03575905727797152
GLOBAL,PWRWASLKAXX,CO2LKA,2040,0.03908548121080608
GLOBAL,PWRWASLKAXX,CO2LKA,2041,0.04241190514364064
GLOBAL,PWRWASLKAXX,CO2LKA,2042,0.04573832907647521
GLOBAL,PWRWASLKAXX,CO2LKA,2043,0.04934195500371264
GLOBAL,PWRWASLKAXX,CO2LKA,2044,0.05294558093095009
GLOBAL,PWRWASLKAXX,CO2LKA,2045,0.056549206858187526
GLOBAL,PWRWASLKAXX,CO2LKA,2046,0.06015283278542495
GLOBAL,PWRWASLKAXX,CO2LKA,2047,0.0637564587126624
GLOBAL,PWRWASLKAXX,CO2LKA,2048,0.06736008463989983
GLOBAL,PWRWASLKAXX,CO2LKA,2049,0.06874609461191424
GLOBAL,PWRWASLKAXX,CO2LKA,2050,0.0709637105671373
