REGION,STORAGE,YEAR,VALUE
GLOBAL,SDSMDVXX01,2027,81881.88890945463
GLOBAL,SDSMDVXX01,2028,78183.02068373452
GLOBAL,SDSMDVXX01,2029,74475.21238956777
GLOBAL,SDSMDVXX01,2030,70757.28858517848
GLOBAL,SDSMDVXX01,2031,69468.72492144219
GLOBAL,SDSMDVXX01,2032,68181.36344994344
GLOBAL,SDSMDVXX01,2033,66895.25100671737
GLOBAL,SDSMDVXX01,2034,65610.4368927139
GLOBAL,SDSMDVXX01,2035,64326.97303811562
GLOBAL,SDSMDVXX01,2036,63044.91417997845
GLOBAL,SDSMDVXX01,2037,61764.31805447187
GLOBAL,SDSMDVXX01,2038,60485.245605138174
GLOBAL,SDSMDVXX01,2039,59207.76120875013
GLOBAL,SDSMDVXX01,2040,57931.93292052657
GLOBAL,SDSMDVXX01,2041,56657.83274066987
GLOBAL,SDSMDVXX01,2042,55385.536904419736
GLOBAL,SDSMDVXX01,2043,54115.12619808063
GLOBAL,SDSMDVXX01,2044,52846.686303776616
GLOBAL,SDSMDVXX01,2045,51580.308176028084
GLOBAL,SDSMDVXX01,2046,50316.08845362987
GLOBAL,SDSMDVXX01,2047,49054.1299107533
GLOBAL,SDSMDVXX01,2048,47794.5419517002
GLOBAL,SDSMDVXX01,2049,46537.44115431772
GLOBAL,SDSMDVXX01,2050,45282.951867750824
GLOBAL,SDSNPLXX01,2023,111429.51848753887
GLOBAL,SDSNPLXX01,2024,102454.12549573052
GLOBAL,SDSNPLXX01,2025,89256.66180178223
GLOBAL,SDSNPLXX01,2026,85572.81718148474
GLOBAL,SDSNPLXX01,2027,81881.88890945463
GLOBAL,SDSNPLXX01,2028,78183.02068373452
GLOBAL,SDSNPLXX01,2029,74475.21238956777
GLOBAL,SDSNPLXX01,2030,70757.28858517848
GLOBAL,SDSNPLXX01,2031,69468.72492144219
GLOBAL,SDSNPLXX01,2032,68181.36344994344
GLOBAL,SDSNPLXX01,2033,66895.25100671737
GLOBAL,SDSNPLXX01,2034,65610.4368927139
GLOBAL,SDSNPLXX01,2035,64326.97303811562
GLOBAL,SDSNPLXX01,2036,63044.91417997845
GLOBAL,SDSNPLXX01,2037,61764.31805447187
GLOBAL,SDSNPLXX01,2038,60485.245605138174
GLOBAL,SDSNPLXX01,2039,59207.76120875013
GLOBAL,SDSNPLXX01,2040,57931.93292052657
GLOBAL,SDSNPLXX01,2041,56657.83274066987
GLOBAL,SDSNPLXX01,2042,55385.536904419736
GLOBAL,SDSNPLXX01,2043,54115.12619808063
GLOBAL,SDSNPLXX01,2044,52846.686303776616
GLOBAL,SDSNPLXX01,2045,51580.308176028084
GLOBAL,SDSNPLXX01,2046,50316.08845362987
GLOBAL,SDSNPLXX01,2047,49054.1299107533
GLOBAL,SDSNPLXX01,2048,47794.5419517002
GLOBAL,SDSNPLXX01,2049,46537.44115431772
GLOBAL,SDSNPLXX01,2050,45282.951867750824
